id;name;lat;lon;category;subcategory;wheelchair;source
osm:node_10712012908;Academy of Management (AMMI);45.5777575;9.277316;amenity;school;;osm_node
osm:node_10717435505;Bar Centrale;45.5609911;9.2635608;amenity;cafe;;osm_node
osm:node_10717436750;Ferramenta Castoldi;45.5607267;9.263303;shop;hardware;;osm_node
osm:node_10718585805;La bottega di San Rocco;45.5656211;9.268181;shop;convenience;;osm_node
osm:node_10718586257;FaceTheSound;45.5658466;9.2655116;shop;musical_instrument;;osm_node
osm:node_10721617194;Kiyomi;45.5650145;9.2818451;amenity;restaurant;;osm_node
osm:node_10726899602;Pokéria by Nima;45.5807666;9.273352;amenity;fast_food;;osm_node
osm:node_10726899603;Rikò;45.5788878;9.2724747;shop;clothes;;osm_node
osm:node_10779767945;Lamera scooter;45.5958738;9.2949376;shop;motorcycle;;osm_node
osm:node_10779767946;P.M.;45.5957368;9.2947659;office;it;;osm_node
osm:node_10782288629;PizzAut;45.567449;9.2559699;amenity;restaurant;;osm_node
osm:node_10801669211;De Leo Auto;45.5575129;9.2616882;shop;car;;osm_node
osm:node_10801681769;Bellidù Eventi & Foto Service;45.5627834;9.2653928;shop;photo;no;osm_node
osm:node_10804137667;Il Giglio;45.5618627;9.2703232;amenity;cafe;;osm_node
osm:node_10841643516;Edileffe;45.5612607;9.2608829;office;estate_agent;;osm_node
osm:node_10841652728;Coffee Park;45.5613367;9.26099;amenity;cafe;;osm_node
osm:node_10933588397;Yamamay man;45.5819466;9.2738555;shop;clothes;no;osm_node
osm:node_10933643913;Angelini;45.586311;9.2757848;shop;jewelry;;osm_node
osm:node_10933666848;Capello point;45.5819697;9.2739946;shop;beauty;limited;osm_node
osm:node_10965303315;Macelleria Islamica;45.5900303;9.2965351;shop;convenience;;osm_node
osm:node_10965326779;Acconciature Roberta;45.5899922;9.2962647;shop;hairdresser;;osm_node
osm:node_10965347014;FotoBrianteo;45.5898504;9.2968952;craft;photographer;;osm_node
osm:node_10981065521;Special House;45.590064;9.2835676;office;estate_agent;;osm_node
osm:node_11024952812;La Soluzione;45.5611706;9.2607619;office;employment_agency;;osm_node
osm:node_11034387727;Beauty home;45.5624228;9.2631543;shop;beauty;;osm_node
osm:node_11034411124;Rimas Frutta e Verdura;45.5601446;9.2632645;shop;greengrocer;;osm_node
osm:node_11034413330;Vivy Wash and Dry;45.5624371;9.2632326;shop;laundry;;osm_node
osm:node_11034426368;Onoranze Funebri Santa Margherita;45.5624554;9.2633;shop;funeral_directors;;osm_node
osm:node_11034448649;Autofficina Sidney;45.5663652;9.2715815;shop;car_repair;;osm_node
osm:node_11036990809;Il Forno di Penati;45.5719796;9.2667735;shop;bakery;limited;osm_node
osm:node_11037726065;Tattoo Boulevard;45.5623506;9.2672327;shop;tattoo;;osm_node
osm:node_11058786610;Cascina Frutteto;45.6006577;9.272208;amenity;restaurant;;osm_node
osm:node_11062830911;Essenza;45.5834262;9.2781987;shop;beauty;;osm_node
osm:node_11062879409;Bull frog;45.5859072;9.2752257;shop;hairdresser;;osm_node
osm:node_11062890627;i' toscano;45.5859807;9.2749425;amenity;restaurant;;osm_node
osm:node_11062909225;The infinity inside your eyes;45.585907;9.2751733;craft;photographic_laboratory;;osm_node
osm:node_11062909235;Stevenazzi;45.5858282;9.2753205;office;lawyer;;osm_node
osm:node_11062909236;Panin heart;45.5859062;9.275067;amenity;fast_food;;osm_node
osm:node_11149072579;Yapa Uapa Pepe;45.5795753;9.2703506;amenity;restaurant;;osm_node
osm:node_11152464380;Elettrauto Bratovich;45.5660392;9.2657125;shop;car_repair;;osm_node
osm:node_11152525930;Bazar Jasmin;45.5644215;9.2599912;shop;convenience;;osm_node
osm:node_11152530302;Winelivery;45.5644685;9.2600344;shop;wine;;osm_node
osm:node_11158574600;Job Car;45.5641817;9.2649975;amenity;driving_school;;osm_node
osm:node_11163054639;Oratorio di Santa Marta;45.5852164;9.2741176;tourism;information;;osm_node
osm:node_11163991821;Hug;45.5839368;9.2825729;amenity;restaurant;;osm_node
osm:node_11169829067;Flower Burger;45.5823551;9.2728492;amenity;fast_food;;osm_node
osm:node_11189089877;Würth;45.5842558;9.3110035;shop;hardware;;osm_node
osm:node_11237839953;Ottica Colombo;45.5610485;9.2630674;shop;optician;;osm_node
osm:node_11261232327;Kyumeikan Kendo Monza;45.5703377;9.2819559;amenity;dojo;;osm_node
osm:node_11268039418;Biglietteria;45.5779035;9.2729226;shop;ticket;;osm_node
osm:node_11268039419;Punto Comune;45.577857;9.2724438;office;government;;osm_node
osm:node_11511415775;FIAB Monza;45.5776669;9.2623235;office;association;;osm_node
osm:node_11512380320;Essence academy;45.5777572;9.2772706;amenity;school;;osm_node
osm:node_11536668664;Casa039;45.5773338;9.2515042;office;estate_agent;no;osm_node
osm:node_11659931564;Ristorante Pizzeria Monza 1931;45.5821407;9.2957036;amenity;restaurant;;osm_node
osm:node_11699031023;Luchino;45.5777576;9.2774146;office;company;;osm_node
osm:node_11733574565;Bar Nei;45.5845661;9.2840424;amenity;bar;yes;osm_node
osm:node_11736801925;RonchiéAbitare;45.5833898;9.2713946;shop;furniture;;osm_node
osm:node_11736810847;L'arte mia;45.583494;9.2713464;shop;hairdresser;;osm_node
osm:node_11736815252;Aghi di pino;45.587643;9.2672596;shop;tattoo;;osm_node
osm:node_11736826488;lililine;45.5852109;9.2730629;shop;hairdresser;;osm_node
osm:node_11736836588;Ortopedia Monza;45.5856573;9.2726484;amenity;pharmacy;;osm_node
osm:node_11736837002;The longevity suite;45.585712;9.2725195;shop;beauty;;osm_node
osm:node_11736856224;Santagostino;45.584637;9.2726617;amenity;clinic;;osm_node
